job_id,source,job_title,company,location,description,skills,careers_required,date_posted,url,career_tag,soft_skills_detected,extraction_date,description_final
f3ebec400522b2522ef42fb121c8c3f2,jooble,ADMINISTRADOR DE SEGURIDAD PERIMETRAL,EYC INGENIEROS,"Bogotá, Bogotá, Colombia",,"['Fortinet Configuration', 'VPN Implementation', 'Network Security Policies', 'Traffic Monitoring', 'Log Analysis', 'Firewall Administration', 'Unified Threat Management', 'Security Audits']",[],7/4/2025 16:14,https://co.linkedin.com/jobs/view/administrador-de-seguridad-perimetral-at-eyc-ingenieros-4261785264,Administración de Empresas,[],7/9/2025,
add5d2af1f55b023200d3832912511c8,jooble,Administrador de almacén,Empresa Confidencial,"Oaxaca, Oaxaca, Mexico",,"['Logistics', 'Warehouse Management', 'Inventory Supervision', 'Billing', 'Returns Management', 'Credit Notes', 'Delivery Planning', 'Transportation', 'Customer Service', 'Storage Practices', 'Distribution Practices', 'Safety Management', 'Hygiene Management', 'Environmental Management', 'Supplier Management', 'Portfolio Tracking']",[],7/4/2025 16:13,https://mx.linkedin.com/jobs/view/administrador-de-almac%C3%A9n-at-empresa-confidencial-4260947933,Administración de Empresas,[],7/9/2025,
eac53490094ce6af925a97abc46f0f31,jooble,Administrador Financiero y de Operaciones,pacific trading group s.a,"Yumbo, Valle del Cauca, Colombia",,,[],7/4/2025 13:33,https://co.linkedin.com/jobs/view/administrador-financiero-y-de-operaciones-at-pacific-trading-group-s-a-4257705296,Administración de Empresas,[],7/9/2025,
ae073669f39c0898b31f6321c0e7a21e,jooble,Administrador de Grifo con experiencia,GTH Alternatives | Headhunters,Peru,,,[],7/4/2025 13:19,https://pe.linkedin.com/jobs/view/administrador-de-grifo-con-experiencia-at-gth-alternatives-headhunters-4262441279,Administración de Empresas,[],7/9/2025,
184c765cbe19348f94bbb34d94ce1867,jooble,Administrador de Grifo  Arequipa,GTH Alternatives | Headhunters,"Arequipa, Arequipa, Peru",,,[],7/4/2025 13:18,https://pe.linkedin.com/jobs/view/administrador-de-grifo-arequipa-at-gth-alternatives-headhunters-4262436782,Administración de Empresas,[],7/9/2025,
d1ee26d4418b257ab6967314b9c29d82,jooble,Administrador de Restaurante Miraflores o San Isidro,GTH Alternatives | Headhunters,Peru,,,[],7/4/2025 13:18,https://pe.linkedin.com/jobs/view/administrador-de-restaurante-miraflores-o-san-isidro-at-gth-alternatives-headhunters-4262435807,Administración de Empresas,[],7/9/2025,
e48552fbdb60b016c32894daab98f8b5,jooble,Administrador de Restaurante,GTH Alternatives | Headhunters,Peru,,,[],7/4/2025 13:18,https://pe.linkedin.com/jobs/view/administrador-de-restaurante-at-gth-alternatives-headhunters-4262435803,Administración de Empresas,[],7/9/2025,
8f0faa1c44b4d5ddc3ee9c3b8bf10084,jooble,"Administrador de Grifo Carhuaz, Ancash",GTH Alternatives | Headhunters,Peru,,,[],7/4/2025 13:18,https://pe.linkedin.com/jobs/view/administrador-de-grifo-carhuaz-ancash-at-gth-alternatives-headhunters-4262438687,Administración de Empresas,[],7/9/2025,
57881aa46d368182c28019da989d229f,jooble,Administrador Linux Senior (Ingles avanzado),C&S Informática,Argentina,,"['Advanced Linux Administration', 'Problem Solving', 'Network Management', 'Hyperscaler Environments', 'Kubernetes Management', 'Scripting Languages', 'IT Security Practices', 'Container Management', 'Continuous Service Delivery', 'DNS Management', 'LDAP Management', 'HTTP Proxies', 'Automation Tools', 'Cloud Platform Integration', 'Advanced Networking']",[],7/4/2025 12:57,https://ar.linkedin.com/jobs/view/administrador-linux-senior-ingles-avanzado-at-c-s-inform%C3%A1tica-4262423706,Administración de Empresas,[],7/9/2025,
ba0cbfb5e9cfb5ec977993d570b2e669,jooble,ADMINISTRADOR DE DADOS,G4F,"Goiânia, Goiás, Brazil",,"['Database Management', 'Data Governance', 'Data Migration Strategies', 'Data Integration Strategies', 'Data Administration', 'Relational Modeling', 'Multidimensional Modeling', 'Non-relational Modeling', 'Data Design', 'Data Model Creation', 'Data Mapping', 'Metadata Description', 'Data Modeling Tools', 'Oracle Designer', 'ERWin', 'Oracle Data Modeler']",[],7/4/2025 12:54,https://br.linkedin.com/jobs/view/administrador-de-dados-at-g4f-4260919915,Administración de Empresas,[],7/9/2025,
844d02ec2604909b68070feca710f84c,jooble,Administrador de sistema Windows,Caixa Mágica Software,Portugal,,"['Windows Server Administration', 'Active Directory', 'DNS', 'DHCP', 'Group Policy', 'PKI', 'Virtualization', 'VMware', 'Hyper-V', 'PowerShell', 'Networking Protocols', 'TCP/IP', 'VPN', 'LAN/WAN', 'Troubleshooting']",[],7/4/2025 12:36,https://pt.linkedin.com/jobs/view/administrador-de-sistema-windows-at-caixa-m%C3%A1gica-software-4262415748,Administración de Empresas,[],7/9/2025,
9e4d6d323f7ae07fbf879557f5920585,jooble,Administrador de Plataforma SAP Basis,ALDIA ,"Madrid, Madrid, Spain",,"['SAP Basis', 'SAP ECC', 'SAP BW', 'SAP Fiori', 'SAP Hybris', 'Oracle', 'HANA', 'Linux', 'AWS', 'Azure', 'GCP', 'Disaster Recovery', 'Business Continuity', 'SSL', 'OpenSSL', 'Apache Webserver', 'LDAP']",[],7/4/2025 12:14,https://es.linkedin.com/jobs/view/administrador-de-plataforma-sap-basis-at-aldia-4258813476,Administración de Empresas,[],7/9/2025,
06187fc165d9b1ea96392ef11a95a1ad,jooble,Administrador de Ansible Automation Platform (AAP)  SysAdmin / DevOps,Grupo TECDATA Engineering,Spain,,"['Ansible Automation Platform', 'YAML', 'Linux', 'Windows Server', 'Git', 'GitHub', 'Networking', 'Troubleshooting', 'Scripting', 'Bash', 'Python']",[],7/4/2025 12:03,https://es.linkedin.com/jobs/view/administrador-de-ansible-automation-platform-aap-%E2%80%93-sysadmin-devops-at-grupo-tecdata-engineering-4260922193,Administración de Empresas,[],7/9/2025,
d02ab73b71ba7604096777a1d9c92451,jooble,Administrador de Sistemas Nivel 2 con Enfoque en Gestión de Procedimientos,Fervimax Group,Spain,,"['Technical Support', 'Incident Resolution', 'System Maintenance', 'Technical Documentation', 'Process Control', 'Procedure Review', 'Process Improvement', 'Compliance Assurance']",[],7/4/2025 11:56,https://es.linkedin.com/jobs/view/administrador-de-sistemas-nivel-2-con-enfoque-en-gesti%C3%B3n-de-procedimientos-at-fervimax-group-4258812459,Administración de Empresas,[],7/9/2025,
8ac971426f95670eb642d8bb05bded4f,jooble,Administrador de Sistemas,Talent Search People,"Madrid, Madrid, Spain",,,[],7/4/2025 11:35,https://es.linkedin.com/jobs/view/administrador-de-sistemas-at-talent-search-people-4260913695,Administración de Empresas,[],7/9/2025,
f4a10c1d9dfbaea1bb7384e50fe74cc8,jooble,Dba administrador de banco de dados,Netvagas,"São Paulo, São Paulo, Brazil",,,[],7/4/2025 11:31,https://br.linkedin.com/jobs/view/dba-administrador-de-banco-de-dados-at-netvagas-4262238906,Administración de Empresas,[],7/9/2025,
d048b346f240921769889ba9347d18d8,jooble,"Administrador(a) de Servidores de Aplicaciones Junior (WebLogic) - Bogotá, Colombia",SETI S.A.S,Colombia,,,[],7/4/2025 11:13,https://co.linkedin.com/jobs/view/administrador-a-de-servidores-de-aplicaciones-junior-weblogic-bogot%C3%A1-colombia-at-seti-s-a-s-4258807777,Administración de Empresas,[],7/9/2025,
712a4e577420875326caac228c91b759,jooble,Administrador-a/Proyectista Smart Plant 3D Barcelona,Ayesa,"Barcelona, Catalonia, Spain",,"['Smart Plant 3D', 'SQL', 'BIM Methodology', 'VB.Net', 'Technical Coordination', 'Autodesk Plant 3D', 'Engineering Design', 'Material Specification']",[],7/4/2025 10:36,https://es.linkedin.com/jobs/view/administrador-a-proyectista-smart-plant-3d-barcelona-at-ayesa-4262232638,Administración de Empresas,[],7/9/2025,
48223f00f97f4d0eefcfca0a9eb26449,jooble,"Administrador(a) de Contrato Casino, Coquimbo",Sodexo,"Coquimbo, Coquimbo, Chile",,,[],7/4/2025 10:06,https://cl.linkedin.com/jobs/view/administrador-a-de-contrato-casino-coquimbo-at-sodexo-4262227805,Administración de Empresas,[],7/9/2025,
d861bfe4a00b48d1d2e46c311a4441d9,jooble,"Nutricionista Administrador(a) de Contrato, Coquimbo",Sodexo,"Coquimbo, Coquimbo, Chile",,,[],7/4/2025 10:06,https://cl.linkedin.com/jobs/view/nutricionista-administrador-a-de-contrato-coquimbo-at-sodexo-4262230674,Administración de Empresas,[],7/9/2025,
4d97471522ea204dc527f9da9dfc0d88,jooble,Ingeniero/a Administrador Sistemas IT,Indra,"Getafe, Madrid, Spain",,"['IT Systems Administration', 'Red Hat', 'Networking', 'Ansible', 'Virtual Machines', 'VSAN', 'Routers', 'Switches', 'Firewalls', 'High English Proficiency']",[],7/4/2025 7:49,https://es.linkedin.com/jobs/view/ingeniero-a-administrador-sistemas-it-at-indra-4258191676,Administración de Empresas,[],7/9/2025,
961a1bdef31dcbc32b2573fd9d53b542,jooble,Administrador de contrato - Valorizaciones,SGS,Peru,,"['Engineering', 'Construction', 'Oil & Gas', 'MS Project', 'Office 365', 'Intermediate English', 'Advanced Reading']",[],7/4/2025 5:58,https://pe.linkedin.com/jobs/view/administrador-de-contrato-valorizaciones-at-sgs-4262097802,Administración de Empresas,[],7/9/2025,
819a554d5905f697a13f8d7bf37bcc5c,jooble,Administrador plataforma Cloud,Grupo Data Portugal,"Lisbon, Lisboa, Portugal",,"['Cloud Platform Management', 'Change Management', 'Documentation', 'Automation', 'SLA Compliance', 'Operating Systems', 'Networking', 'Storage', 'Planning', 'Interpersonal Communication', 'Infrastructure Security', 'Hyper-V', 'VMware', 'Microsoft Azure', 'Adaptability', 'Proactivity', 'Teamwork']",[],7/4/2025 5:49,https://pt.linkedin.com/jobs/view/administrador-plataforma-cloud-at-grupo-data-portugal-4260682075,Administración de Empresas,[],7/9/2025,
f2a90dbf17f4ea44e5bdfefcbfd6012d,jooble,Administrador plataforma OpenShift,Grupo Data Portugal,"Lisbon, Lisboa, Portugal",,"['OpenShift Administration', 'Kubernetes', 'Container Technologies', 'Docker', 'Vmware Management', 'Windows', 'Linux', 'Networking', 'Storage', 'Planning', 'Interpersonal Communication', 'Troubleshooting', 'Documentation', 'Performance Testing', 'Disaster Recovery', 'Adaptability', 'Proactivity']",[],7/4/2025 5:49,https://pt.linkedin.com/jobs/view/administrador-plataforma-openshift-at-grupo-data-portugal-4260677359,Administración de Empresas,[],7/9/2025,
ecfd408d13cc9c52b1c3d3392d5b092e,jooble,Administrador de proyectos Industria Electrica,T-mapp,"Funza, Cundinamarca, Colombia",,,[],7/4/2025 5:49,https://co.linkedin.com/jobs/view/administrador-de-proyectos-industria-electrica-at-t-mapp-4260675919,Administración de Empresas,[],7/9/2025,
e060f440b8d0943fbe43fed33c0d732b,jooble,ADMINISTRADOR SALESFORCE,,,,,,,,,,,
São Paulo - SP e Híbrido,jooble,,,,,,,,,,,,
"Efetivo""",jooble,Brazil,,"['Salesforce Administration', 'Salesforce Configuration', 'Sales Cloud', 'Service Cloud', 'Business Analysis', 'Testing Support', 'Training', 'Governance', 'Communication', 'Technical Solutions', 'Requirements Gathering', 'Customization', 'Implementation', 'Project Support', 'Data Analysis', 'User Support']",[],2025-07-04T02:42:26,https://br.linkedin.com/jobs/view/administrador-salesforce%0As%C3%A3o-paulo-sp-e-h%C3%ADbrido%0Aefetivo-at-gauge-4260662321,,[],2025-07-09,,,
15faf5e13f8158fa64f2952ebf26c5b0,jooble,Administrador de sistema,EDJ Digital,"Londrina, Paraná, Brazil",,"['Windows', 'Linux', 'MacOS', 'Automation', 'Remote Management Tools', 'VPNs', 'Network Security', 'Firewall Management', 'Monitoring', 'Scripting', 'Information Security', 'Traffic Control']",[],7/4/2025 2:20,https://br.linkedin.com/jobs/view/administrador-de-sistema-at-edj-digital-4262059320,Administración de Empresas,[],7/9/2025,
e9489eb2c66844e5b8f762615d6a829b,jooble,Administrador de Centro Comercial,2GROW,"Villavicencio, Meta, Colombia",,,[],7/4/2025 2:03,https://co.linkedin.com/jobs/view/administrador-de-centro-comercial-at-2grow-4262057079,Administración de Empresas,[],7/9/2025,
b3b1807dcb51fec360ed4ef893c97644,jooble,Administrador de redes,EYC Ingenieros,"Bogotá, Bogotá, Colombia",,"['Network Administration', 'WAN', 'LAN', 'Network Security', 'Windows Server', 'Linux', 'VMware', 'Hyper-V', 'VLANs', 'STP', 'Trunking', 'Cisco', 'Aruba', 'HP', 'MikroTik', 'Network Monitoring']",[],7/4/2025 2:02,https://co.linkedin.com/jobs/view/administrador-de-redes-at-eyc-ingenieros-4261781598,Administración de Empresas,[],7/9/2025,
1c76a2abe8ee1fdae3b42ec33a3a392c,jooble,Administrador Operativo,ABINSA Administradora de Bienes S.A.,"Sacaba, Cochabamba, Bolivia",,"['Leadership', 'Strategic Vision', 'Conflict Resolution', 'Planning', 'Customer Service', 'Operational Management', 'Accounting', 'Budget Management', 'Technology Proficiency', 'Team Coordination']",[],7/4/2025 1:56,https://bo.linkedin.com/jobs/view/administrador-operativo-at-abinsa-administradora-de-bienes-s-a-4228437756,Administración de Empresas,[],7/9/2025,
8887b262a21777b17074d64383bcb51f,jooble,Administrador de Propiedad Horizontal Sector Salud,P&S International Trading,Colombia,,,[],7/4/2025 1:46,https://co.linkedin.com/jobs/view/administrador-de-propiedad-horizontal-sector-salud-at-p-s-4262053514,Administración de Empresas,[],7/9/2025,
a1d49ed0004e449a29643a43dd4047aa,jooble,Administrador de Servidores (6 meses),2IT Jobs ,"San Salvador, San Salvador, El Salvador",,"['Server Administration', 'Operating Systems', 'Virtualization Software', 'Storage Systems', 'Backup Systems', 'Linux', 'Windows', 'ITIL', 'ISO Standards', 'Financial Regulations', 'Research Skills', 'Security Management', 'Performance Monitoring', 'Data Backup', 'Contingency Planning', 'Inventory Management']",[],7/4/2025 1:45,https://sv.linkedin.com/jobs/view/administrador-de-servidores-6-meses-at-2it-jobs-4262049941,Administración de Empresas,[],7/9/2025,
77830286e47f575769101e6afbafa752,jooble,Administrador y de Operaciones,Voortus,"Mexico City, Ciudad de México, Mexico",,,[],7/4/2025 1:25,https://mx.linkedin.com/jobs/view/administrador-y-de-operaciones-at-voortus-4261767714,Administración de Empresas,[],7/9/2025,
6e5cb34c41a4d7ab75ff7f030dcd6eac,jooble,Administrador de Camposanto ICA,Camposanto Parque del Recuerdo,"Ica, Ica, Peru",,,[],7/4/2025 1:13,https://pe.linkedin.com/jobs/view/administrador-de-camposanto-ica-at-camposanto-parque-del-recuerdo-4262042576,Administración de Empresas,[],7/9/2025,
7af42604e5fc7ab7cee85d556a1b1936,jooble,Ingeniero administrador  / Rubro de revisiones técnicas vehiculares,FARENET,"San Borja, El Beni, Bolivia",,,[],7/4/2025 1:13,https://pe.linkedin.com/jobs/view/ingeniero-administrador-rubro-de-revisiones-t%C3%A9cnicas-vehiculares-at-farenet-4262042526,Administración de Empresas,[],7/9/2025,
71460b832d124db774fa29cfa945ae32,jooble,Administrador de Configuración y Cambios TI,Banco Promerica de Costa Rica S.A.,"Escazú, San José, Costa Rica",,"['Configuration Management', 'Change Management', 'Risk Assessment', 'COBIT 2019', 'ITIL V3', 'CMDB', 'Licensing Packages', 'IT Asset Management', 'Basic English']",[],7/4/2025 0:56,https://cr.linkedin.com/jobs/view/administrador-de-configuraci%C3%B3n-y-cambios-ti-at-banco-promerica-de-costa-rica-s-a-4260640690,Administración de Empresas,[],7/9/2025,
2b8b28ef9753f17791baec1f78942e03,jooble,Administrador Condominio Residencial / Cuajimalpa,JLL MEXICO PM,"Mexico City, Ciudad de México, Mexico",,,[],7/4/2025 0:38,https://mx.linkedin.com/jobs/view/administrador-condominio-residencial-cuajimalpa-at-jll-mexico-pm-4262026712,Administración de Empresas,[],7/9/2025,
9e9641738a0e354c4c345bb042c962e7,jooble,Administrador Sênior de Sistemas Linux - Tech Lead,myGwork - LGBTQ+ Business Community,"Brasília, Distrito Federal, Brazil",,,[],7/4/2025 0:00,https://br.linkedin.com/jobs/view/administrador-s%C3%AAnior-de-sistemas-linux-tech-lead-at-mygwork-lgbtq%2B-business-community-4258162232,Administración de Empresas,[],7/9/2025,
ec9f02af3e5de493f9460d5d19a85e9a,jooble,SCCM/Intune Administrador,Dellent,Portugal,,,[],7/4/2025 0:00,https://pt.linkedin.com/jobs/view/sccm-intune-administrador-at-dellent-4261219341,Administración de Empresas,[],7/9/2025,
c352d7b9e1b86cd0370215f440440c2b,jooble,Administrador de Sistemas Azure,Dellent,"Lisbon, Lisboa, Portugal",,,[],7/4/2025 0:00,https://pt.linkedin.com/jobs/view/administrador-de-sistemas-azure-at-dellent-4261221098,Administración de Empresas,[],7/9/2025,
f9923523ea3a3b5fb2bfd263e364c9ea,jooble,ADMINISTRADOR DE ALMACEN DE MUEBLES,Muebles Jamar,"Panama City, Panamá, Panama",,,[],7/4/2025 0:00,https://pa.linkedin.com/jobs/view/administrador-de-almacen-de-muebles-at-muebles-jamar-4258852054,Administración de Empresas,[],7/9/2025,
ff26cf6b803c2687aeff238294a28f32,jooble,Profesional Plataformas TI - Administrador Capa Media Intermedio,Seguros Bolivar S.A,"Bogotá, Bogotá, Colombia",,,[],7/3/2025 23:52,https://co.linkedin.com/jobs/view/profesional-plataformas-ti-administrador-capa-media-intermedio-at-seguros-bolivar-s-a-4262011468,Administración de Empresas,[],7/9/2025,
19244f1f9e177152e485aa94d75898c3,jooble,Administrador SAP HANA Jr.,Azkait ,Mexico,,,[],7/3/2025 23:45,https://mx.linkedin.com/jobs/view/administrador-sap-hana-jr-at-azkait-4260635352,Administración de Empresas,[],7/9/2025,
641c9ea2d91da408599c878a2253dfc5,jooble,Administrador de Mantenimiento,Cemex,"Ponce, Puerto Rico, Puerto Rico",,"['Planning', 'Maintenance Knowledge', 'Leadership', 'Supervision', 'Crisis Management', 'Effective Communication', 'Analytical Skills', 'Microsoft Office', 'SAP', 'MS Project', 'English Proficiency']",[],7/3/2025 23:26,https://pr.linkedin.com/jobs/view/administrador-de-mantenimiento-at-cemex-4260628383,Administración de Empresas,[],7/9/2025,
468eb241a0b9cf1175540f24c3737bbf,jooble,Administrador de sistema,Petrus Software,"Nova Lima, Minas Gerais, Brazil",,"['Infrastructure Management', 'IT Security', 'Windows Administration', 'Linux Administration', 'Active Directory', 'GPOs', 'VPNs', 'Disaster Recovery', 'PowerShell', 'Bash', 'Python', 'User Support', 'DevOps Collaboration', 'Compliance', 'Monitoring Tools', 'Analytical Skills', 'Ownership']",[],7/3/2025 22:46,https://br.linkedin.com/jobs/view/administrador-de-sistema-at-petrus-software-4258153805,Administración de Empresas,[],7/9/2025,
584fe90d9be7f6b96e10153f51dcabc2,jooble,Administrador Jr. de Bases de Datos,Grupo Senda,Mexico,,"['Database Creation', 'Data Access', 'Data Update', 'Data Storage', 'Data Recovery', 'Data Security', 'Data Privacy', 'Microsoft SQL Server', 'Transact-SQL', 'Data Migration', 'Backup and Restoration', 'Technical Support Monitoring', 'Basic Networking', 'Basic AWS', 'Windows Commands', 'Linux']",[],7/3/2025 22:33,https://mx.linkedin.com/jobs/view/administrador-jr-de-bases-de-datos-at-grupo-senda-4261794168,Administración de Empresas,[],7/9/2025,
0bd45814783c1ef3d9b212677965e835,jooble,Administrador de Sistemas TI (M/F) - BRAGA,Drivewiz - Consultoria,"Braga, Braga, Portugal",,"['Information Technology', 'Firewall Management', 'Vmware', 'Microsoft Active Directory', 'DNS', 'DHCP', 'RADIUS Server', 'Backup Solutions', 'Incident Diagnosis', 'Technical Certifications', 'Responsibility', 'Proactivity', 'Communication', 'Teamwork']",[],7/3/2025 22:00,https://pt.linkedin.com/jobs/view/administrador-de-sistemas-ti-m-f-braga-at-drivewiz-consultoria-4260952278,Administración de Empresas,[],7/9/2025,
9891b4269b312def2d5793e13e73199a,jooble,ADMINISTRADOR DE BANCO DE DADOS,Cast group,"Cuiabá, Mato Grosso, Brazil",,"['Windows', 'Linux', 'SQL', 'SQL Tuning', 'Data Warehouse', 'Database Migration', 'ETL', 'Database Administration', 'Server Virtualization']",[],7/3/2025 20:41,https://br.linkedin.com/jobs/view/administrador-de-banco-de-dados-at-cast-group-4261767893,Administración de Empresas,[],7/9/2025,
88d4d4490560029b276ef668450ed352,jooble,Administrador de proyecto IT,Empresa Confidencial,"Puebla, Puebla, Mexico",,"['Project Management', 'Budget Management', 'Risk Management', 'Stakeholder Management', 'Quality Assurance', 'Integration Management', 'Scope Management', 'Time Management', 'Cost Management', 'Resource Management', 'Communication Management', 'Procurement Management', 'SAP', 'ITIL', 'CobiT', 'Core Systems Integration']",[],7/3/2025 20:12,https://mx.linkedin.com/jobs/view/administrador-de-proyecto-it-at-empresa-confidencial-4261781361,Administración de Empresas,[],7/9/2025,
ecb3b31c91ca1a4630d751ad0ec3d56f,jooble,"Administrador de Inmuebles, Facilidades, Bilingüe",SOFIA VI NOORI,"Santa Lucía, Heredia, Costa Rica",,,[],7/3/2025 20:10,https://cr.linkedin.com/jobs/view/administrador-de-inmuebles-facilidades-biling%C3%BCe-at-sofia-vi-noori-4258153358,Administración de Empresas,[],7/9/2025,
4b44d1aa650a565053feec6245b860b9,jooble,Administrador SAP HANA Senior (Inglés Avanzado),Empleos IT Argentina,Argentina,,,[],7/3/2025 20:01,https://ar.linkedin.com/jobs/view/administrador-sap-hana-senior-ingl%C3%A9s-avanzado-at-empleos-it-4261777837,Administración de Empresas,[],7/9/2025,
c46054d73016a0ebb69c749516df0910,jooble,Administrador SAP HANA Senior (Inglés Avanzado),Empleos IT,Argentina,,,[],7/3/2025 20:01,https://ar.linkedin.com/jobs/view/administrador-sap-hana-senior-ingl%C3%A9s-avanzado-at-empleos-it-4261783018,Administración de Empresas,[],7/9/2025,
92f5ceacb5340dc15ce7c93bec45f888,jooble,Administrador SAP HANA Senior (Inglés Avanzado),Empleos IT,Argentina,,,[],7/3/2025 20:01,https://ar.linkedin.com/jobs/view/administrador-sap-hana-senior-ingl%C3%A9s-avanzado-at-empleos-it-4261777836,Administración de Empresas,[],7/9/2025,
7d2cc99146719e4a11861aa9d591a2fe,jooble,Administrador BD Senior,Michael Page,"Bogotá, Bogotá, Colombia",,,[],7/3/2025 19:32,https://co.linkedin.com/jobs/view/administrador-bd-senior-at-michael-page-4260608520,Administración de Empresas,[],7/9/2025,
8771cae664bca37e4370c09af17bd469,jooble,Administrador punto de venta,Joadja Distillery,"Bogotá, Bogotá, Colombia",,,[],7/3/2025 19:13,https://co.linkedin.com/jobs/view/administrador-punto-de-venta-at-joadja-distillery-4261774166,Administración de Empresas,[],7/9/2025,
add49c04d46583d06291516a396133e7,jooble,Administrador de Redes y Telecomunicaciones,MINEX CI SAS,"Cúcuta, Norte de Santander, Colombia",,,[],7/3/2025 19:13,https://co.linkedin.com/jobs/view/administrador-de-redes-y-telecomunicaciones-at-minex-ci-sas-4261768913,Administración de Empresas,[],7/9/2025,
585a46dea21d527aa58f94992b42ad0e,jooble,Administrador punto de venta Flamingo Ibagué,Haceb,"Ibagué, Tolima, Colombia",,,[],7/3/2025 17:51,https://co.linkedin.com/jobs/view/administrador-punto-de-venta-flamingo-ibagu%C3%A9-at-haceb-4261753245,Administración de Empresas,[],7/9/2025,
bf1017d8acd8356c4b68541956df4694,jooble,ADMINISTRADOR DE DADOS,G4F,"Goiânia, Goiás, Brazil",,"['Database Management', 'Data Governance', 'Data Migration Planning', 'Data Integration Planning', 'Data Administration', 'Relational Modeling', 'Multidimensional Modeling', 'Non-relational Modeling', 'Data Design', 'Data Model Creation', 'Data Mapping', 'Metadata Description', 'Oracle Designer', 'ERWin', 'Oracle Data Modeler', 'SAP Power Designer']",[],7/3/2025 17:42,https://br.linkedin.com/jobs/view/administrador-de-dados-at-g4f-4260183954,Administración de Empresas,[],7/9/2025,
930148468ff0522f3ab9d6669b3cf206,jooble,ADMINISTRADOR DE SISTEMAS INFRAESTRUTURA DE CLOUD,G4F,"Goiânia, Goiás, Brazil",,"['Cloud Infrastructure', 'ITIL 4 Foundation', 'VMware vCenter', 'VMware Horizon', 'Backup Solutions', 'Data Storage Solutions', 'Server Administration', 'Virtualization']",[],7/3/2025 17:42,https://br.linkedin.com/jobs/view/administrador-de-sistemas-infraestrutura-de-cloud-at-g4f-4260183956,Administración de Empresas,[],7/9/2025,
8322fc3dd2429faf6dec04c3c603ed28,jooble,ADMINISTRADOR DE SEGURANCA DA INFORMACAO E CIBERSEGURANCA SR,G4F,"Goiânia, Goiás, Brazil",,,[],7/3/2025 17:42,https://br.linkedin.com/jobs/view/administrador-de-seguranca-da-informacao-e-ciberseguranca-sr-at-g4f-4260185928,Administración de Empresas,[],7/9/2025,
aa7d9dc0ffa72afb5c72fcd2787bd677,jooble,Administrador de Infraestructura TI / Especialista de virtualización y nube,Human Factor,Mexico,,"['Infrastructure Management', 'Virtualization', 'Hybrid Environments', 'Data Backup', 'Data Recovery', 'Critical Environments', 'VMware vSphere', 'VMware vSAN', 'Cloud Platforms', 'OCI', 'AWS', 'Azure', 'Physical Servers', 'Commvault', 'Incident Support', 'Data Center Monitoring', 'CMDB Management']",[],7/3/2025 15:32,https://mx.linkedin.com/jobs/view/administrador-de-infraestructura-ti-especialista-de-virtualizaci%C3%B3n-y-nube-at-human-factor-4261720524,Administración de Empresas,[],7/9/2025,
f626433cfe7fce3535bdaaf81095b28c,jooble,Administrador de Sistemas AS400,Hexa People,"Lisbon, Lisboa, Portugal",,,[],7/3/2025 15:15,https://pt.linkedin.com/jobs/view/administrador-de-sistemas-as400-at-hexa-people-4261717831,Administración de Empresas,[],7/9/2025,
d6af91bbd2cdf972370d441fd24511ac,jooble,Administrador de Base de Datos,TIVIT LATAM,"Santiago, Región Metropolitana, Chile",,"['Database Administration', 'SQL', 'Oracle', 'PostgreSQL', 'NoSQL', 'MongoDB', 'Data Migration', 'Performance Tuning', 'Backup Strategies', 'Data Modeling', 'Monitoring', 'Problem Solving', 'Version Control', 'Git']",[],7/3/2025 15:04,https://cl.linkedin.com/jobs/view/administrador-de-base-de-datos-at-tivit-latam-4258117637,Administración de Empresas,[],7/9/2025,
445e75c471434470dd02a00877e1a892,jooble,Administrador de curso,Cogna Educação,"Piracicaba, São Paulo, Brazil",,"['Leadership', 'Communication', 'Teamwork', 'Project Management', 'Data Analysis', 'Content Development', 'Strategic Planning', 'Conflict Resolution', 'Results Orientation']",[],7/3/2025 14:57,https://br.linkedin.com/jobs/view/administrador-de-curso-at-cogna-educa%C3%A7%C3%A3o-4258116766,Administración de Empresas,[],7/9/2025,
ee7249bdfa6c936c7b6c3c179ee48d09,jooble,Administrador(a) de redes,Deloitte,Argentina,,,[],7/3/2025 14:49,https://ar.linkedin.com/jobs/view/administrador-a-de-redes-at-deloitte-4261717635,Administración de Empresas,[],7/9/2025,
280eae5bbfc0b495fcf1543e59477518,jooble,Administrador de sistemas de informação,Adentis Portugal,Portugal,,"['Windows Server Administration', 'Active Directory', 'Exchange Server', 'Network Administration', 'Microsoft 365', 'Azure Administration', 'Security Policies', 'Proactivity', 'Analytical Skills', 'Autonomy', 'English Fluency']",[],7/3/2025 14:12,https://pt.linkedin.com/jobs/view/administrador-de-sistemas-de-informa%C3%A7%C3%A3o-at-adentis-portugal-4260163511,Administración de Empresas,[],7/9/2025,
d8c70868314ff7fce8751bb11fba3cf4,jooble,Administrador Salesforce Jr.,Stefanini LATAM,"Buenos Aires, Buenos Aires, Ciudad Autónoma de, Argentina",,"['Salesforce Knowledge', 'Salesforce Administration Experience', 'Excel Macros Knowledge', 'Communication Skills', 'Stakeholder Relationship Skills', 'Proactivity', 'Analytical Skills', 'Intermediate English']",[],7/3/2025 13:34,https://ar.linkedin.com/jobs/view/administrador-salesforce-jr-at-stefanini-latam-4260162203,Administración de Empresas,[],7/9/2025,
